X,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,103 pts LE smooth of B,103 pts LE smooth of C,103 pts LE smooth of D,103 pts LE smooth of E,103 pts LE smooth of F,103 pts LE smooth of G,103 pts LE smooth of H,103 pts LE smooth of I,103 pts LE smooth of J,103 pts LE smooth of K,103 pts LE smooth of L,103 pts LE smooth of M,103 pts LE smooth of N,103 pts LW smooth of O,103 pts LE smooth of P,103 pts LE smooth of Q,103 pts LE smooth of R,103 pts LE smooth of S,103 pts LE smooth of T,103 pts LE smooth of U,103 pts LE smooth of V,103 pts LE smooth of W,103 pts LE smooth of X,103 pts LE smooth of Y,103 pts LE smooth of Z
675.055,753.125,754.5,752.5,753.75,753.125,753.625,755.25,756.292,757.125,756.375,754.25,755,753.25,752.5,751.25,754,756.375,755.375,755.875,757.875,755.375,755.125,755.375,754.125,754.375,755.596412630401,754.460913615209,755.25325921687,754.148180318791,755.677261994048,756.447108130644,757.576209208111,756.615063114372,756.92897563191,757.2825421343,755.698157259411,755.733662135942,755.342298840483,755.951956703243,753.855427146508,755.439703581599,756.324325720738,756.412180982828,757.909596227064,757.987779434551,756.349809386629,758.207056232222,756.349809386629,755.016531276151,754.910607538953
675.324,755.5,753.125,754.375,751.5,754,753.625,755.125,756.375,753.875,756.125,754.75,751.375,751.875,754.75,751.375,752.875,750.375,755.5,754.375,752.75,754.75,756.25,754.75,756.625,754.25,755.580731084304,754.447909856452,755.205045443148,754.086510815576,755.572235033424,756.31470916137,757.445520812503,756.482797909074,756.816106435729,757.220668516655,755.645522226014,755.710000401295,755.335988562687,755.972465697617,753.829035159977,755.365212611288,756.202539413357,756.286153038097,757.775032699624,757.834370068794,756.344054686279,758.154175067736,756.344054686279,755.017640470704,754.922354208318
675.594,755.25,754.875,755.75,753.625,755.75,757.25,757.5,755.875,753.875,753,755.75,752.875,754.875,798.25,751.292,754,754,753.5,753.875,757.25,754.792,757.125,754.792,754.625,752.625,755.565991851985,754.438968737573,755.152798095989,754.022196057468,755.460177139784,756.175686445384,757.30693385058,756.345733657515,756.697803066819,757.156910121259,755.590112502216,755.686328793199,755.331062656686,755.993458455112,753.805647933213,755.283837787541,756.070660003802,756.151378872824,757.63006968275,757.667875486456,756.338595035204,758.094617914146,756.338595035204,755.010726315501,754.937101786474
675.863,756.5,754.375,753.625,752.625,757.5,755.75,758.875,754.938,754.938,759,758.625,759,756.625,794.375,751.208,758.5,759.25,757.875,761.875,757.75,754.833,761.5,754.833,756.75,752.625,755.553329129405,754.435928693356,755.096831040932,753.95702643992,755.342291490429,756.031870290605,757.161414883586,756.20563592539,756.575125182936,757.091693040537,755.532833031712,755.663357876213,755.327540332555,756.014892644145,753.787155077797,755.195944341557,755.930407846202,756.008670151251,757.476177044108,757.490460953678,756.333851104333,758.028421556547,756.333851104333,754.995609172397,754.954667041878
676.133,752.375,753.875,752.875,751.625,754.375,753.125,751.75,754,756,753.25,752.625,753.875,753.125,790.5,751.125,751.125,753.625,752.75,754.125,755.375,754.875,756.75,754.875,755.125,752.625,755.543776288188,754.440649635138,755.037144596251,753.892768448692,755.218949114513,755.883677065558,757.008330942618,756.06294067632,756.448075975841,757.024629286471,755.474428474885,755.641824638458,755.325169014857,756.036876282928,753.775462838395,755.101204128382,755.782766096833,755.857449672158,757.313658417477,757.303602805405,756.330160605593,757.954952044892,756.330160605593,754.974606994926,754.974793672622
676.403,758,756.75,755.375,756,755.625,757.375,761.25,757.5,755.75,755.25,758,755.125,757.875,755.625,755.5,755,756,758,757.125,758.25,758.375,760.375,758.375,756.75,757,755.538024248051,754.45400291338,754.975227487385,753.832609681117,755.092657432869,755.732966762225,756.848823255381,755.919800127437,756.318589417476,756.955945378365,755.416825401414,755.623007441101,755.323247729584,756.058087872738,753.772055249994,755.00082149836,755.631479591897,755.699224887473,757.145320537428,757.112857955291,756.327327835172,757.874511149605,756.327327835172,754.954373806643,754.996269738192
676.672,755.125,753.875,752.375,754,752.75,754.875,756.375,757.875,755.688,757.625,757.75,758.5,754.5,753.125,754.5,753.625,754.875,757,756.875,755.375,757.188,759.25,757.188,756.625,757,755.536648136808,754.465001364004,754.921156660497,753.778387467403,754.971046649667,755.576371682613,756.679768510645,755.76824880707,756.188264829987,756.883208114195,755.364900813421,755.613785919736,755.320437359,756.046540649152,753.765862435373,754.89846314952,755.490294843961,755.53810178864,756.975309912979,756.930638299285,756.321086568449,757.790192528243,756.321086568449,755.004117257427,755.000142382008
676.942,754.375,755.75,753.625,752,756.625,755.125,754,754.125,755.625,756.375,752.25,755.75,754,752.875,754.25,754.625,754.875,751.75,756,756.75,756,757,756,756.375,756.125,755.534803674109,754.475177869121,754.866888162942,753.722254466629,754.849366637659,755.417127072213,756.505799815244,755.616481085217,756.058404522777,756.808388185661,755.315570562764,755.606189317723,755.317711454458,756.034558912627,753.760669994287,754.794188518542,755.349057074664,755.374216442563,756.802290149551,756.748758105293,756.315258135021,757.702336617587,756.315258135021,755.106380184192,755.003383787091
677.212,753.5,754.125,756.5,752.25,752.375,753.375,755.75,756.5,755.25,756,755.75,753.625,754.5,753.25,753.625,753.875,753.25,756.375,753.75,758,755.875,758.25,755.875,756.375,752.125,755.532308410282,754.482181020904,754.813117299824,753.662339146589,754.728617989195,755.256251175263,756.328053496059,755.465477562366,755.929877496132,756.731832685269,755.269155037814,755.600305370398,755.314963501423,756.021950754753,753.756563892469,754.689358747717,755.208867781528,755.208961597815,756.627476994496,756.568547915971,756.309693055734,757.611871205997,756.309693055734,755.262042738351,755.006177874043
677.481,754.75,755.25,753,750,754.75,754,755.625,756.75,756.5,756.75,753.5,754.25,752,754.625,754.063,753.25,753.375,752.875,758.5,758,752.625,755.875,752.625,757.625,756.625,755.528917299712,754.483989750132,754.760348452397,753.597221200597,754.609576273986,755.094762532939,756.147757919542,755.316119356927,755.803616207801,756.653910258826,755.225996112158,755.595877243604,755.312175241092,756.008668733813,753.753571980628,754.58511152201,755.070583556159,755.043590291499,756.451931089266,756.391003787039,756.304184928277,757.519624646614,756.304184928277,755.469031277128,755.008524077868
677.751,755,753.25,753.125,754.625,754.125,755.375,756,759.125,755.625,755.5,753.563,757,755.625,754.188,754.5,752.625,756.25,756.625,756.25,757.625,755.25,756,755.25,758.5,756.625,755.524441011837,754.47939038823,754.708507370955,753.525591608672,754.491812603868,754.931950311751,755.964301881245,755.167439573881,755.679404189935,756.574333502968,755.186160517839,755.592772464124,755.309292043887,755.994150140671,753.751424263807,754.48145955042,754.933776433541,754.877627766805,756.27477319205,756.215122288667,756.298438899192,757.425603896195,756.298438899192,755.728349357567,755.010242722884
678.02,754.125,753,749.375,753.5,749.5,751.5,753.375,753.25,753.875,754.5,753.625,752.5,754,753.75,754.125,752,752.375,751.125,752.75,755.75,756.5,756.125,756.5,753.375,754.5,755.519004448673,754.46846285428,754.658339756733,753.44847230624,754.376813929183,754.769895487421,755.780181774358,755.020806188395,755.558921362958,756.494271163017,755.150300927419,755.591207174126,755.306263054521,755.978423693312,753.750160155768,754.379888139342,754.800092511377,754.713185115143,756.098096746139,756.042488725159,756.292313099245,757.331389631642,756.292313099245,756.035096206407,755.011520116558
678.29,756.25,753.063,755.75,755.875,754.375,755,754.75,754.625,757.5,754.875,753,754.25,756.75,753.75,754.25,752.5,755.375,751.375,755.5,753.875,755,758.875,755,755.5,754.875,755.512811423801,754.451974735053,754.609913488166,753.366554028137,754.264559702595,754.608415283332,755.595308683324,754.875483246971,755.441962251386,756.414016138795,755.11854649789,755.591787019276,755.303296610215,755.961193372031,753.749799680946,754.280426310321,754.669249682419,754.55007789203,755.921753106705,755.872112888746,756.285907260623,757.237223018971,756.285907260623,756.388334221199,755.012587270994
678.559,754.125,753.125,755.75,753.625,755.5,756.125,757.625,753.688,757,759.125,753.688,753.625,756,754.5,754.375,756.875,755.5,753.125,757,754.875,757.5,758,757.5,757.75,755,755.505930811457,754.431462474095,754.563699710558,753.282267596315,754.156342835438,754.449232396036,755.412023668603,754.732692506458,755.329913539178,756.334765698679,755.091375307492,755.59473915315,755.300620881286,755.942582254794,753.75019118462,754.184279905244,754.542509141728,754.39034437557,755.747884108882,755.705286561205,756.279518006876,757.144389747452,756.279518006876,756.780407315962,755.01367383458
678.829,756.5,754.75,754.125,751.75,755,756,756.125,752.75,752.625,756.875,754.375,753.625,756.875,754.563,755.75,753.125,755,757.875,755.25,755.875,757.125,754.25,757.125,755.875,755,755.497987377561,754.407741156183,754.519127491493,753.196627120985,754.051547281133,754.291525756165,755.229828484473,754.591343766975,755.222397334857,756.256366849011,755.068824391593,755.600221852929,755.298341533593,755.922006103975,753.750626939546,754.091137697321,754.419216588238,754.233615607439,755.575912256912,755.54083526144,756.273489258442,757.052696453023,756.273489258442,757.211688626519,755.01455858547
679.099,755.75,755.625,752.625,753.5,755.625,755.125,754.875,753.625,754.875,757.5,754.625,754.875,755.75,754.625,755.125,753.25,755.25,753,753.375,755.375,758.875,756.625,758.875,757,755,755.488844436045,754.382504893405,754.475748925625,753.112423590551,753.950461998671,754.136152978611,755.050124255208,754.452072140792,755.119610471014,756.179360489631,755.050556733684,755.607876635286,755.296489321081,755.899857938501,753.750517734171,754.001224497944,754.299499775303,754.080700277169,755.406836375197,755.379103134197,756.267752811564,756.962375639476,756.267752811564,757.672722554082,755.015119768912
679.368,758.25,755.5,755.75,753,753,751.875,753.75,754.75,756.25,755,754.625,756,756.875,757,754.625,757.25,754.5,753.625,755,755.25,756.125,755.625,756.125,753.75,756.5,755.478224732443,754.356939871548,754.43322748481,753.032031142833,753.853396401347,753.984010996997,754.874095079507,754.315467085941,755.021469964773,756.104378506818,755.036370389539,755.617367076412,755.295058114349,755.876215148978,753.748958451885,753.914660512664,754.183578435916,753.932241466243,755.241811508281,755.220527970174,756.262254026723,756.873608426421,756.262254026723,758.156051426134,755.014940120175
679.638,754.375,756,755.75,752.5,752.875,756.375,754.5,756.875,753.125,754.875,754.625,757.125,753.625,753.625,755,752.875,750.5,755.5,756.25,756,757.5,755.5,757.5,755.5,756.5,755.465950205778,754.331792559274,754.391244313373,752.95671168545,753.759861900358,753.834789444911,754.701057759003,754.180624643245,754.927055464272,756.031502907387,755.026223661778,755.628716058072,755.294043346017,755.850628631884,753.745219879639,753.831000658706,754.070708213301,753.787581727437,755.080615965296,755.064135480947,756.257164283983,756.785951238349,756.257164283983,758.661514387271,755.013780492804
679.907,755.125,753.125,755.5,751.75,754.75,753.875,754.5,757.375,755.25,755.125,755.375,755,755.625,755.5,755.25,752.5,753.5,754.625,758.75,755.75,755.75,756.75,755.75,757.875,758.125,755.452399868672,754.308583132434,754.350478378236,752.888968702783,753.67090185724,753.69054356268,754.53293393315,754.04847445494,754.836834074484,755.961966781701,755.020095765516,755.642006642302,755.293653133365,755.82333261724,753.739122243521,753.751136396565,753.961926946994,753.648363544128,754.925353334725,754.911404851461,756.252872701802,756.700457277665,756.252872701802,759.179218552144,755.011693587711
680.177,755.75,754,753.5,753.938,753.5,752.375,753.5,755.25,754.875,757,756.063,754.625,753.375,755.25,755.5,755.375,753,749.625,755.625,754.25,754.5,753.25,754.5,755.25,754,755.43767136643,754.28845653648,754.311165409551,752.829985625583,753.586190680728,753.55117779428,754.368989212451,753.917732507923,754.750090566106,755.895848204613,755.017944642349,755.657587150146,755.294197525915,755.794004426344,753.73058238936,753.674834865837,753.856690361751,753.514174956507,754.775511877551,754.761704436258,756.249882604413,756.616888700078,756.249882604413,759.707760385891,755.008812685783
680.446,758.75,756.75,757.5,756.125,751.875,756.5,756.875,757.5,755.875,758.25,756.75,757,758.375,755.625,755.125,753.5,755.25,754.75,756.625,755.625,754.938,757.375,754.938,758.125,754,755.422126418021,754.273015962029,754.274053758971,752.781675071588,753.506517202478,753.418483018787,754.21086147757,753.789225383325,754.667554427022,755.834139414966,755.019772846562,755.67546800247,755.296038284152,755.762782732797,753.719879150008,753.602924655611,753.755815795611,753.386454790597,754.632488818363,754.616703936704,756.248634979425,756.535960962635,756.248634979425,760.237568112597,755.005379098592
680.716,757.375,755.25,757.5,752.75,753.125,753,754.25,752.5,753,753.75,753.5,754.625,753.25,753,753.5,754,753.25,750.375,754.375,752.375,755.375,755.75,755.375,757,754.75,755.40603023594,754.263655383152,754.239415368286,752.745229309056,753.431520399229,753.292272836792,754.057987907528,753.662180824402,754.588932717026,755.776963280309,755.025860351702,755.696068180066,755.299657031126,755.729043914807,753.707238067196,753.535359254012,753.658762489792,753.265006397541,754.495535242401,754.475869726567,756.249585947332,756.457294190487,756.249585947332,760.76892001177,755.001872308805
680.985,754.375,757.375,755.125,755.25,754,754.25,755.75,753.125,755,758.875,756.125,756.25,758.25,758,756.625,756.375,753.5,754.5,755,754.5,755.625,757.25,755.625,759.625,755.042,755.390250522675,754.261866203103,754.208144650563,752.722189266868,753.362042938743,753.174187772953,753.912115040166,753.537897203875,754.515255821465,755.725366838302,755.036186166748,755.719737552664,755.305716732493,755.692898604307,753.693435736934,753.473280408105,753.566555559161,753.151539325355,754.365873714756,754.34068715214,756.253149304544,756.381742570078,756.253149304544,761.292831910154,754.998946712922
681.255,757.625,755.563,755.75,753.625,754.875,755.875,756.125,751.375,754.125,756.875,755.125,757.5,757.75,755.375,754.563,755.5,757.125,758,757.625,753.313,755.813,758.125,755.813,759.125,755.333,755.375374738332,754.268605799015,754.180535136532,752.713456834198,753.297773281392,753.06397157622,753.772755352312,753.415998544545,754.446642003084,755.679483624494,755.051114793148,755.747120234396,755.314887380933,755.65384452293,753.678892025821,753.416967772764,753.478850670391,753.045950684365,754.242602581512,754.21072446623,756.259755913367,756.309214904571,756.259755913367,761.80910376119,754.997252362159
681.525,754.375,753.75,752,752,752.5,749.75,752.875,749.625,753.25,755.75,754.125,757.75,752.5,752.75,752.5,754.5,750.625,750.375,750.375,752.125,756,759.375,756,755.375,755.625,755.361914418116,754.284545597357,754.15674585934,752.719873519308,753.238799764549,752.962318122304,753.640735854489,753.297589885559,754.384175363033,755.639801802759,755.070911718323,755.778080442009,755.327386998457,755.611799299465,753.663920751705,753.367168896199,753.396105460368,752.949066113528,754.126038670856,754.086827678964,756.26977085875,756.240371445581,756.26977085875,762.311781120094,754.997388287844
681.794,756.5,756,754.5,751.125,754.125,756.375,753.875,752.875,754.625,757.625,755.25,757.875,755.875,751.625,752.625,753.875,757,754.25,755.375,754.625,755.875,755.25,755.875,760.125,755.5,755.349687421633,754.30990635227,754.13619854311,752.741481661348,753.184605270654,752.869238337283,753.51628366292,753.183726096933,754.328934694161,755.606250714731,755.095698899297,755.811906800062,755.342854306077,755.566783257655,753.648711457345,753.323802888191,753.318083154762,752.860894416095,754.015901415019,753.969555263343,756.283376894141,756.175322674475,756.283376894141,762.794822142348,754.999774789967
682.064,751.125,751,751.25,749.625,751.25,748.25,748.5,751.5,752.375,752.125,751.5,754.25,751.25,751.875,752,749.875,748.875,748.875,748.375,750.375,755.75,752.875,755.75,753.375,752.875,755.338196016468,754.344811304431,754.117961760566,752.778070854356,753.134207449899,752.783617889705,753.398313215602,753.074193350619,754.281209285635,755.578249736856,755.125698251599,755.848445001132,755.361264183604,755.518378119064,753.633353537907,753.286154708871,753.243765529272,752.780346380338,753.910693169532,753.858130835602,756.300609857369,756.113616033019,756.300609857369,763.257941932333,755.00471632827
682.333,757.875,754.25,751,754,752.75,751.625,752.375,752.25,755,754.125,751.75,754.25,755.25,753.125,753,752.875,751.875,750.5,753.125,754.25,756.5,754.5,756.5,753.25,755.875,755.327165029721,754.388365532915,754.101367397748,752.828470706196,753.087403040182,752.705657894103,753.287401284645,752.970288133184,754.24165620683,755.555630183209,755.160506616287,755.887071577739,755.382320681271,755.466906155768,753.618208390311,753.254047788634,753.17338725891,752.707596304972,753.810746738364,753.753507419221,756.320909517318,756.055794425038,756.320909517318,763.694569692768,755.012236480429
